*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:44
                                                                                
*RUN   1        : SIM                       CRGRO046 2\000002    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 2\000002 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1980 122    31    16    3.5      0  0.313     81     49      0     86    131    131      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  385.3   0.15   0.12    0.0   0.51    0.29    0.29    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        5      18
 1980 123    32    17    3.8      0  0.365     93     59      0     88    152    152      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  390.6   0.16   0.14    0.0   0.53    0.30    0.30    0.25    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1980 124    33    18    4.1      0  0.417    105     72      0     90    177    177      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  395.5   0.17   0.16    0.0   0.54    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1980 125    34    19    4.4      0  0.493    122     83      0     92    206    206      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  402.4   0.19   0.18    0.0   0.56    0.31    0.31    0.26    0.09    0.02    0.00    0.00    0.00    0.00    0.00        8      23
 1980 126    35    20    4.7      0  0.604    148     92      0     93    240    240      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  407.6   0.20   0.20    0.0   0.58    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      25
 1980 127    36    21    5.0      0  0.739    178    102      0     94    280    280      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  416.4   0.22   0.22    0.0   0.60    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00       11      27
 1980 128    37    22    5.3      0  0.869    207    120      0     98    327    327      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  419.2   0.24   0.25    0.0   0.62    0.32    0.32    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       13      29
 1980 129    38    23    5.6      0  1.018    241    140      0    102    381    381      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  422.5   0.26   0.27    0.0   0.64    0.33    0.33    0.27    0.10    0.04    0.01    0.00    0.00    0.00    0.00       15      31
 1980 130    39    24    5.9      0  1.177    279    164      0    107    442    442      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  422.3   0.28   0.29    0.0   0.65    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       18      33
 1980 131    40    25    6.2      1  1.366    321    192      0    113    512    512      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  425.9   0.31   0.31    0.0   0.67    0.35    0.35    0.29    0.12    0.05    0.02    0.00    0.00    0.00    0.00       21      36
 1980 132    41    26    6.5      1  1.532    364    224      0    120    588    588      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  421.1   0.34   0.33    0.0   0.69    0.37    0.37    0.30    0.13    0.06    0.02    0.00    0.00    0.00    0.00       29      38
 1980 133    42    27    6.8      1  1.674    403    260      0    127    662    662      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.65   0.00   0.00      0      0  415.6   0.37   0.36    0.0   0.71    0.39    0.39    0.31    0.14    0.06    0.03    0.00    0.00    0.00    0.00       46      41
 1980 134    43    28    7.1      3  1.814    434    293      0    134    727    727      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  417.9   0.40   0.38    0.0   0.72    0.40    0.40    0.32    0.14    0.07    0.03    0.00    0.00    0.00    0.00       66      44
 1980 135    44    29    7.4      3  1.928    469    333      0    142    802    805      0     0.0  0.000      3      4  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.76   0.00   0.00      0      3  411.4   0.43   0.40    0.0   0.74    0.42    0.42    0.34    0.15    0.08    0.03    0.01    0.00    0.00    0.00       89      46
 1980 136    45    30    7.7      3  2.004    497    372      0    149    869    883      0     0.0  0.000     14     12  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.02      0     14  403.4   0.46   0.42    0.0   0.76    0.43    0.43    0.35    0.16    0.09    0.04    0.01    0.00    0.00    0.00      115      49
 1980 137    46    31    7.9      3  2.047    524    415      0    156    939    970      0     0.0  0.000     32     21  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.03      0     32  390.8   0.49   0.44    0.0   0.77    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      143      52
 1980 138    47    32    8.2      3  2.109    556    460      0    163   1016   1074      0     0.0  0.000     57     31  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.05      0     57  379.0   0.52   0.46    0.0   0.79    0.47    0.47    0.37    0.18    0.10    0.05    0.02    0.00    0.00    0.00      161      56
 1980 139    48    33    8.5      3  2.164    588    506      0    169   1094   1184      0     0.0  0.000     91     41  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.08      0     91  368.2   0.55   0.48    0.0   0.81    0.48    0.48    0.38    0.19    0.11    0.05    0.02    0.00    0.00    0.00      175      59
 1980 140    49    34    8.8      3  2.206    616    550      0    174   1166   1299      0     0.0  0.000    133     51  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.10      0    133  358.2   0.58   0.50    0.0   0.82    0.49    0.49    0.39    0.20    0.11    0.05    0.02    0.00    0.00    0.00      187      63
 1980 141    50    35    9.1      5  2.235    643    595      0    179   1238   1421      0     0.0  0.000    183     62  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.13      0    183  347.6   0.61   0.52    0.0   0.84    0.50    0.50    0.40    0.20    0.12    0.06    0.02    0.00    0.00    0.00      199      67
 1980 142    51    36    9.5      5  2.248    661    632      0    183   1293   1535     13     0.0  0.000    242     73  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.16      0    242  340.1   0.64   0.54    0.0   0.86    0.51    0.51    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      212      70
 1980 143    52    37    9.8      5  2.256    678    668      5    185   1346   1655     41    12.2  0.003    309     84  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.79   1.62   0.19      0    309  332.7   0.68   0.55    0.0   0.87    0.51    0.51    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      224      74
 1980 144    53    38    9.8      5  2.249    689    698     21    187   1387   1772    102    20.4  0.012    385     94  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   5.39   0.22      0    385  326.5   0.71   0.57    0.0   0.89    0.51    0.51    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      241      79
 1980 145    54    39    9.8      5  2.225    688    711     60    186   1399   1890    135    44.7  0.032    491    105  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.76  12.26   0.26      0    491  323.4   0.75   0.59    0.0   0.91    0.51    0.51    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      255      83
 1980 146    55    40    9.8      5  2.188    682    720    111    184   1401   2007    169    65.6  0.055    606    116  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71  18.27   0.30      0    606  320.8   0.78   0.60    0.0   0.92    0.50    0.50    0.40    0.21    0.12    0.06    0.03    0.00    0.00    0.00      271      87
 1980 147    56    41    9.8      5  2.141    666    712    177    180   1379   2118    205    86.3  0.083    739    127  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.65  23.88   0.35      0    739  321.2   0.78   0.60    0.0   0.94    0.49    0.49    0.39    0.20    0.12    0.06    0.03    0.00    0.00    0.00      286      90
 1980 148    57    42    9.8      5  2.087    647    700    256    176   1347   2226    240   106.4  0.115    879    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59  29.09   0.39      0    879  322.5   0.78   0.60    0.0   0.94    0.48    0.48    0.38    0.20    0.12    0.06    0.03    0.00    0.00    0.00      303      94
 1980 149    58    43    9.8      5  2.029    627    688    348    172   1315   2334    278   124.9  0.149   1019    146  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52  34.11   0.44      0   1019  323.7   0.78   0.60    0.0   0.96    0.47    0.47    0.37    0.20    0.12    0.06    0.03    0.00    0.00    0.00      321      98
 1980 150    59    44    9.8      5  1.969    606    675    454    168   1281   2442    317   143.4  0.186   1160    153  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.44  39.14   0.48      0   1160  325.0   0.78   0.60    0.0   0.97    0.46    0.46    0.36    0.19    0.11    0.06    0.03    0.00    0.00    0.00      340     102
 1980 151    60    45    9.8      5  1.906    584    662    579    163   1246   2542    356   162.7  0.228   1296    157  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.35  44.67   0.51      0   1296  326.4   0.78   0.60    0.0   0.97    0.45    0.45    0.36    0.19    0.11    0.06    0.03    0.00    0.00    0.00      359     105
 1980 152    61    46    9.8      5  1.842    562    650    715    160   1212   2650    394   181.4  0.270   1438    159  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.25  49.73   0.54      0   1438  327.8   0.78   0.60    0.0   0.97    0.44    0.44    0.35    0.18    0.11    0.05    0.03    0.00    0.00    0.00      378     109
 1980 153    62    47    9.8      7  1.783    542    639    856    156   1181   2751    394   217.0  0.311   1570    159  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.15  54.48   0.57      0   1570  329.0   0.78   0.60    0.0   0.97    0.43    0.43    0.34    0.18    0.11    0.05    0.03    0.00    0.00    0.00      393     112
 1980 154    63    48    9.8      7  1.320    400    592    981    153    992   2665    415   236.3  0.368   1673    154  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.99  58.64   0.63      0   1673  330.3   0.78   0.60    0.0   0.97    0.43    0.43    0.34    0.18    0.10    0.05    0.03    0.00    0.00    0.00      585     115
 1980 155    64    49    9.8      7  0.976    294    557   1098    150    851   2630    418   262.7  0.418   1779    143  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.82  61.72   0.68      0   1779  331.7   0.78   0.60    0.0   0.97    0.42    0.42    0.33    0.17    0.10    0.05    0.02    0.00    0.00    0.00      719     118
 1980 156    65    50    9.8      7  0.723    217    529   1189    146    746   2610    418   284.4  0.456   1864    134  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.66  63.81   0.71      0   1864  333.1   0.78   0.60    0.0   0.97    0.41    0.41    0.32    0.17    0.10    0.05    0.02    0.00    0.00    0.00      815     121
 1980 157    66    51    9.8      7  0.536    160    509   1259    143    669   2596    418   301.1  0.485   1927    127  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.51  65.31   0.74      0   1927  334.5   0.78   0.60    0.0   0.97    0.40    0.40    0.32    0.17    0.10    0.05    0.02    0.00    0.00    0.00      885     124
 1980 158    67    52    9.8      7  0.397    118    492   1310    140    610   2583    418   313.4  0.507   1973    122  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.37  66.41   0.76      0   1973  336.0   0.78   0.60    0.0   0.97    0.39    0.39    0.31    0.16    0.10    0.05    0.02    0.00    0.00    0.00      937     127
 1980 159    68    53    9.8      7  0.295     87    479   1348    137    567   2573    418   322.5  0.524   2006    120  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.24  67.21   0.78      0   2006  337.3   0.78   0.60    0.0   0.97    0.38    0.38    0.30    0.16    0.09    0.05    0.02    0.00    0.00    0.00      976     130
 1980 160    69    54    9.8      7  0.219     65    469   1375    133    534   2562    418   329.0  0.537   2028    119  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.12  67.82   0.79      0   2028  338.6   0.78   0.60    0.0   0.97    0.38    0.38    0.30    0.16    0.09    0.05    0.02    0.00    0.00    0.00     1004     133
 1980 161    70    55    9.8      7  0.163     48    461   1393    130    509   2551    418   333.1  0.546   2041    119  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.04  68.22   0.80      0   2041  340.0   0.78   0.60    0.0   0.99    0.37    0.37    0.29    0.15    0.09    0.05    0.02    0.00    0.00    0.00     1025     136
 1980 162    71    56    9.8      8  0.122     36    455   1403    128    491   2540    418   335.6  0.552   2049    119  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.00  68.46   0.81      0   2049  341.2   0.78   0.60    0.0   0.99    0.36    0.36    0.28    0.15    0.09    0.04    0.02    0.00    0.00    0.00     1041     139

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:44
                                                                                
*RUN   2        : SIM                       CRGRO046 2\000002    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 2\000002 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1981 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.6   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1981 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.653  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.6   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1981 113    22     7    0.8      0  0.084     32     15      0     59     46     46      0     0.0  0.000      0      0  0.000  0.000  0.742  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  265.1   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1981 114    23     8    1.1      0  0.087     32     16      0     67     48     48      0     0.0  0.000      0      0  0.000  0.000  0.576  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  270.8   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1981 115    24     9    1.3      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.498  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  276.8   0.08   0.05    0.0   0.36    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1981 116    25    10    1.7      0  0.096     34     21      0     80     54     54      0     0.0  0.000      0      0  0.000  0.000  0.437  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  285.0   0.09   0.06    0.0   0.38    0.28    0.28    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1981 117    26    11    1.9      0  0.107     35     23      0     84     59     59      0     0.0  0.000      0      0  0.000  0.000  0.290  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  303.6   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1981 118    27    12    2.2      0  0.129     41     26      0     84     67     67      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  314.7   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1981 119    28    13    2.5      0  0.157     47     31      0     85     78     78      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58   0.00   0.00      0      0  332.8   0.12   0.08    0.0   0.44    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1981 120    29    14    2.8      0  0.183     53     37      0     87     90     90      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  347.2   0.12   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1981 121    30    15    3.1      0  0.236     64     40      0     87    104    104      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  367.4   0.13   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1981 122    31    16    3.4      0  0.290     76     46      0     87    122    122      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  379.3   0.14   0.11    0.0   0.50    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      17
 1981 123    32    17    3.7      0  0.343     88     54      0     89    142    142      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  388.7   0.15   0.13    0.0   0.52    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1981 124    33    18    3.9      0  0.394     99     66      0     91    165    165      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  397.7   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1981 125    34    19    4.2      0  0.445    110     80      0     94    190    190      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  403.5   0.18   0.17    0.0   0.56    0.31    0.31    0.26    0.09    0.02    0.00    0.00    0.00    0.00    0.00        7      23
 1981 126    35    20    4.5      0  0.548    131     87      0     94    218    218      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  417.2   0.19   0.19    0.0   0.57    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00        8      25
 1981 127    36    21    4.8      0  0.670    159     96      0     95    254    254      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  421.8   0.21   0.21    0.0   0.59    0.32    0.32    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00       10      27
