*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:49
                                                                                
*RUN   1        : SIM                       CRGRO046 5\000005    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 5\000005 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1980 122    31    16    3.5      0  0.313     81     49      0     86    131    131      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  385.3   0.15   0.12    0.0   0.51    0.29    0.29    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        5      18
 1980 123    32    17    3.8      0  0.365     93     59      0     88    152    152      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  390.6   0.16   0.14    0.0   0.53    0.30    0.30    0.25    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1980 124    33    18    4.1      0  0.417    105     72      0     90    177    177      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  395.5   0.17   0.16    0.0   0.54    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1980 125    34    19    4.4      0  0.493    122     83      0     92    206    206      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  402.4   0.19   0.18    0.0   0.56    0.31    0.31    0.26    0.09    0.02    0.00    0.00    0.00    0.00    0.00        8      23
 1980 126    35    20    4.7      0  0.604    148     92      0     93    240    240      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  407.6   0.20   0.20    0.0   0.58    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      25
 1980 127    36    21    5.0      0  0.739    178    102      0     94    280    280      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  416.4   0.22   0.22    0.0   0.60    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00       11      27
 1980 128    37    22    5.3      0  0.869    207    120      0     98    327    327      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  419.2   0.24   0.25    0.0   0.62    0.32    0.32    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       13      29
 1980 129    38    23    5.6      0  1.018    241    140      0    102    381    381      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  422.5   0.26   0.27    0.0   0.64    0.33    0.33    0.27    0.10    0.04    0.01    0.00    0.00    0.00    0.00       15      31
 1980 130    39    24    5.9      0  1.177    279    164      0    107    442    442      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  422.3   0.28   0.29    0.0   0.65    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       18      33
 1980 131    40    25    6.2      0  1.369    321    191      0    113    512    512      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  426.2   0.31   0.31    0.0   0.67    0.35    0.35    0.29    0.12    0.05    0.02    0.00    0.00    0.00    0.00       21      36
 1980 132    41    26    6.5      0  1.561    366    222      0    120    588    588      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  426.5   0.34   0.33    0.0   0.69    0.37    0.37    0.30    0.13    0.06    0.02    0.00    0.00    0.00    0.00       29      38
 1980 133    42    27    6.8      0  1.746    407    255      0    128    662    662      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.65   0.00   0.00      0      0  428.9   0.37   0.36    0.0   0.71    0.39    0.39    0.31    0.14    0.06    0.03    0.00    0.00    0.00    0.00       47      41
 1980 134    43    28    7.1      1  1.950    440    288      0    135    728    728      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.70   0.00   0.00      0      0  442.8   0.40   0.38    0.0   0.72    0.40    0.40    0.33    0.15    0.07    0.03    0.00    0.00    0.00    0.00       67      44
 1980 135    44    29    7.4      1  2.128    479    328      0    143    807    807      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   0.00   0.00      0      0  443.9   0.43   0.40    0.0   0.74    0.42    0.42    0.34    0.16    0.08    0.04    0.01    0.00    0.00    0.00       90      46
 1980 136    45    30    7.7      1  2.279    517    371      0    153    888    888      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.00      0      0  441.1   0.46   0.42    0.0   0.76    0.44    0.44    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      117      49
 1980 137    46    31    7.9      3  2.395    556    422      0    163    979    979      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.00      0      0  430.3   0.49   0.44    0.0   0.77    0.47    0.47    0.37    0.18    0.10    0.05    0.01    0.00    0.00    0.00      149      53
 1980 138    47    32    8.2      3  2.533    604    480      0    173   1084   1087      0     0.0  0.000      3      4  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      3  419.2   0.52   0.46    0.0   0.79    0.49    0.49    0.39    0.19    0.11    0.05    0.02    0.00    0.00    0.00      170      56
 1980 139    48    33    8.5      3  2.658    651    539      0    183   1189   1204      0     0.0  0.000     15     14  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.01      0     15  408.6   0.55   0.48    0.0   0.81    0.51    0.51    0.41    0.21    0.12    0.06    0.02    0.00    0.00    0.00      189      60
 1980 140    49    34    8.8      3  2.763    693    597      0    192   1291   1327      0     0.0  0.000     36     25  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.03      0     36  398.5   0.58   0.50    0.0   0.82    0.53    0.53    0.42    0.22    0.13    0.06    0.03    0.00    0.00    0.00      208      64
 1980 141    50    35    9.1      3  2.843    735    658      0    201   1393   1459      0     0.0  0.000     66     37  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.05      0     66  386.7   0.61   0.52    0.0   0.84    0.55    0.55    0.43    0.23    0.13    0.07    0.03    0.00    0.00    0.00      225      68
 1980 142    51    36    9.5      3  2.905    767    711      0    207   1478   1585      0     0.0  0.000    107     49  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.07      0    107  378.7   0.64   0.54    0.0   0.86    0.57    0.57    0.44    0.24    0.14    0.07    0.03    0.00    0.00    0.00      243      72
 1980 143    52    37    9.8      3  2.956    799    766      0    213   1565   1722      0     0.0  0.000    157     61  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.09      0    157  369.9   0.68   0.55    0.0   0.87    0.58    0.58    0.45    0.24    0.15    0.07    0.04    0.00    0.00    0.00      257      77
 1980 144    53    38   10.1      5  2.987    826    817      0    219   1644   1861     12     0.0  0.000    217     74  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.12      0    217  361.5   0.71   0.57    0.0   0.89    0.59    0.59    0.46    0.25    0.15    0.08    0.04    0.00    0.00    0.00      272      81
 1980 145    54    39   10.4      5  3.000    846    861      5    222   1707   1997     47    10.0  0.002    290     87  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   1.61   0.15      0    290  354.4   0.75   0.58    0.0   0.91    0.60    0.60    0.47    0.25    0.15    0.08    0.04    0.00    0.00    0.00      288      86
 1980 146    55    40   10.7      5  3.000    862    898     22    224   1760   2141     83    26.6  0.010    381    100  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78   5.82   0.18      0    381  348.1   0.79   0.59    0.0   0.92    0.60    0.60    0.47    0.26    0.16    0.08    0.04    0.01    0.00    0.00      304      91
 1980 147    56    41   10.7      5  2.980    866    920     55    224   1786   2277    122    44.7  0.024    492    112  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.76  11.11   0.22      0    492  344.2   0.82   0.60    0.0   0.94    0.60    0.60    0.47    0.26    0.16    0.08    0.04    0.01    0.00    0.00      319      95
 1980 148    57    42   10.7      5  2.944    861    931    102    222   1793   2411    161    63.1  0.042    618    125  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74  16.48   0.26      0    618  341.8   0.86   0.60    0.0   0.96    0.59    0.59    0.46    0.25    0.16    0.08    0.04    0.01    0.00    0.00      336     100
 1980 149    58    43   10.7      5  2.890    849    932    163    219   1781   2539    203    80.6  0.064    758    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69  21.57   0.30      0    758  340.6   0.90   0.60    0.0   0.97    0.58    0.58    0.45    0.25    0.15    0.08    0.04    0.01    0.00    0.00      355     105
 1980 150    59    44   10.7      5  2.827    829    924    241    214   1753   2667    245    98.3  0.090    914    150  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.63  26.40   0.34      0    914  340.9   0.90   0.60    0.0   0.99    0.57    0.57    0.45    0.25    0.15    0.08    0.04    0.01    0.00    0.00      374     110
 1980 151    60    45   10.7      5  2.758    806    909    338    209   1716   2784    290   116.6  0.121   1069    163  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57  31.61   0.38      0   1069  342.1   0.90   0.60    0.0   0.99    0.56    0.56    0.44    0.24    0.15    0.08    0.04    0.01    0.00    0.00      394     115
 1980 152    61    46   10.7      5  2.687    783    895    449    204   1678   2912    335   134.1  0.154   1234    175  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.50  36.37   0.42      0   1234  343.3   0.90   0.60    0.0   0.99    0.55    0.55    0.43    0.24    0.14    0.08    0.04    0.01    0.00    0.00      415     119
 1980 153    62    47   10.7      5  2.615    759    881    581    200   1640   3031    335   173.6  0.192   1391    185  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.43  41.77   0.46      0   1391  344.5   0.90   0.60    0.0   0.99    0.54    0.54    0.42    0.23    0.14    0.07    0.04    0.01    0.00    0.00      432     123
 1980 154    63    48   10.7      5  2.552    738    868    710    196   1606   3140    379   187.2  0.226   1534    192  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.36  46.28   0.49      0   1534  345.6   0.90   0.60    0.0   0.99    0.53    0.53    0.41    0.23    0.14    0.07    0.04    0.01    0.00    0.00      450     126
 1980 155    64    49   10.7      5  2.475    713    853    855    192   1567   3266    425   201.2  0.262   1700    196  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.27  50.30   0.52      0   1700  346.9   0.90   0.60    0.0   0.99    0.52    0.52    0.40    0.22    0.14    0.07    0.04    0.01    0.00    0.00      472     130
 1980 156    65    50   10.7      7  2.393    687    838   1018    187   1525   3384    465   218.9  0.301   1859    197  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.17  54.78   0.55      0   1859  348.3   0.90   0.60    0.0   0.99    0.51    0.51    0.39    0.22    0.13    0.07    0.04    0.01    0.00    0.00      501     134
 1980 157    66    51   10.7      7  1.767    505    778   1195    183   1284   3291    487   245.6  0.363   2008    190  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.98  59.54   0.61      0   2008  349.7   0.90   0.60    0.0   0.99    0.50    0.50    0.39    0.21    0.13    0.07    0.04    0.01    0.00    0.00      743     138
 1980 158    67    52   10.7      7  1.306    372    733   1335    178   1105   3244    487   274.2  0.412   2139    177  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.79  62.42   0.66      0   2139  351.0   0.90   0.60    0.0   0.99    0.48    0.48    0.38    0.21    0.13    0.07    0.04    0.01    0.00    0.00      907     142
 1980 159    68    53   10.7      7  0.966    274    700   1446    174    974   3216    487   297.0  0.450   2242    164  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.62  64.50   0.70      0   2242  352.1   0.90   0.60    0.0   0.99    0.47    0.47    0.37    0.20    0.13    0.07    0.04    0.01    0.00    0.00     1028     146
 1980 160    69    54   10.7      7  0.716    203    674   1531    170    877   3196    487   314.4  0.479   2320    154  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.46  66.00   0.73      0   2320  353.2   0.90   0.60    0.0   0.99    0.46    0.46    0.36    0.20    0.12    0.06    0.04    0.01    0.00    0.00     1117     150
 1980 161    70    55   10.7      7  0.531    150    653   1594    166    803   3179    487   327.4  0.501   2376    146  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.33  67.09   0.75      0   2376  354.6   0.90   0.60    0.0   0.99    0.45    0.45    0.35    0.20    0.12    0.06    0.03    0.01    0.00    0.00     1183     154
 1980 162    71    56   10.7      7  0.395    111    637   1639    163    748   3163    487   336.6  0.518   2415    139  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.21  67.87   0.76      0   2415  355.9   0.90   0.60    0.0   0.99    0.44    0.44    0.35    0.19    0.12    0.06    0.03    0.01    0.00    0.00     1232     157
 1980 163    72    57   10.7      7  0.293     82    624   1672    159    706   3149    487   343.5  0.531   2442    139  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.10  68.48   0.78      0   2442  357.3   0.90   0.60    0.0   0.99    0.43    0.43    0.34    0.19    0.11    0.06    0.03    0.01    0.00    0.00     1268     161
 1980 164    73    58   10.7      7  0.219     61    614   1694    156    675   3135    487   348.0  0.540   2460    139  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.02  68.88   0.78      0   2460  358.5   0.90   0.60    0.0   0.99    0.43    0.43    0.33    0.18    0.11    0.06    0.03    0.01    0.00    0.00     1295     164
 1980 165    74    59   10.7      8  0.163     45    607   1707    153    652   3122    487   350.7  0.547   2470    139  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.98  69.14   0.79      0   2470  359.7   0.90   0.60    0.0   1.00    0.42    0.42    0.33    0.18    0.11    0.06    0.03    0.01    0.00    0.00     1314     167

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:49
                                                                                
*RUN   2        : SIM                       CRGRO046 5\000005    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 5\000005 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1981 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.6   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1981 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.653  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.6   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1981 113    22     7    0.8      0  0.084     32     15      0     59     46     46      0     0.0  0.000      0      0  0.000  0.000  0.742  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  265.1   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1981 114    23     8    1.1      0  0.087     32     16      0     67     48     48      0     0.0  0.000      0      0  0.000  0.000  0.576  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  270.8   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1981 115    24     9    1.3      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.498  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  276.8   0.08   0.05    0.0   0.36    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1981 116    25    10    1.7      0  0.096     34     21      0     80     54     54      0     0.0  0.000      0      0  0.000  0.000  0.437  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  285.0   0.09   0.06    0.0   0.38    0.28    0.28    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1981 117    26    11    1.9      0  0.107     35     23      0     84     59     59      0     0.0  0.000      0      0  0.000  0.000  0.290  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  303.6   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1981 118    27    12    2.2      0  0.129     41     26      0     84     67     67      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  314.7   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1981 119    28    13    2.5      0  0.157     47     31      0     85     78     78      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58   0.00   0.00      0      0  332.8   0.12   0.08    0.0   0.44    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
 1981 120    29    14    2.8      0  0.183     53     37      0     87     90     90      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  347.2   0.12   0.09    0.0   0.46    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        3      14
 1981 121    30    15    3.1      0  0.236     64     40      0     87    104    104      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  367.4   0.13   0.10    0.0   0.48    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      16
 1981 122    31    16    3.4      0  0.290     76     46      0     87    122    122      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  379.3   0.14   0.11    0.0   0.50    0.30    0.30    0.26    0.07    0.01    0.00    0.00    0.00    0.00    0.00        4      17
 1981 123    32    17    3.7      0  0.343     88     54      0     89    142    142      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  388.7   0.15   0.13    0.0   0.52    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1981 124    33    18    3.9      0  0.394     99     66      0     91    165    165      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  397.7   0.17   0.15    0.0   0.54    0.31    0.31    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
