*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:56
                                                                                
*RUN   1        : SIM                       CRGRO046 9\000009    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 9\000009 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1980 122    31    16    3.5      0  0.313     81     49      0     86    131    131      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  385.3   0.15   0.12    0.0   0.51    0.29    0.29    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        5      18
 1980 123    32    17    3.8      0  0.365     93     59      0     88    152    152      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  390.6   0.16   0.14    0.0   0.53    0.30    0.30    0.25    0.08    0.02    0.00    0.00    0.00    0.00    0.00        5      19
 1980 124    33    18    4.1      0  0.417    105     72      0     90    177    177      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.51   0.00   0.00      0      0  395.5   0.17   0.16    0.0   0.54    0.30    0.30    0.26    0.08    0.02    0.00    0.00    0.00    0.00    0.00        6      21
 1980 125    34    19    4.4      0  0.493    122     83      0     92    206    206      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  402.4   0.19   0.18    0.0   0.56    0.31    0.31    0.26    0.09    0.02    0.00    0.00    0.00    0.00    0.00        8      23
 1980 126    35    20    4.7      0  0.604    148     92      0     93    240    240      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54   0.00   0.00      0      0  407.6   0.20   0.20    0.0   0.58    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00        9      25
 1980 127    36    21    5.0      0  0.739    178    102      0     94    280    280      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55   0.00   0.00      0      0  416.4   0.22   0.22    0.0   0.60    0.31    0.31    0.26    0.09    0.03    0.00    0.00    0.00    0.00    0.00       11      27
 1980 128    37    22    5.3      0  0.869    207    120      0     98    327    327      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  419.2   0.24   0.25    0.0   0.62    0.32    0.32    0.27    0.10    0.03    0.01    0.00    0.00    0.00    0.00       13      29
 1980 129    38    23    5.6      0  1.018    241    140      0    102    381    381      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.56   0.00   0.00      0      0  422.5   0.26   0.27    0.0   0.64    0.33    0.33    0.27    0.10    0.04    0.01    0.00    0.00    0.00    0.00       15      31
 1980 130    39    24    5.9      0  1.177    279    164      0    107    442    442      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  422.3   0.28   0.29    0.0   0.65    0.34    0.34    0.28    0.11    0.04    0.01    0.00    0.00    0.00    0.00       18      33
 1980 131    40    25    6.2      0  1.369    321    191      0    113    512    512      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  426.2   0.31   0.31    0.0   0.67    0.35    0.35    0.29    0.12    0.05    0.02    0.00    0.00    0.00    0.00       21      36
 1980 132    41    26    6.5      0  1.561    366    222      0    120    588    588      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  426.5   0.34   0.33    0.0   0.69    0.37    0.37    0.30    0.13    0.06    0.02    0.00    0.00    0.00    0.00       29      38
 1980 133    42    27    6.8      0  1.746    407    255      0    128    662    662      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.65   0.00   0.00      0      0  428.9   0.37   0.36    0.0   0.71    0.39    0.39    0.31    0.14    0.06    0.03    0.00    0.00    0.00    0.00       47      41
 1980 134    43    28    7.1      0  1.953    441    287      0    135    728    728      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.70   0.00   0.00      0      0  443.1   0.40   0.38    0.0   0.72    0.40    0.40    0.33    0.15    0.07    0.03    0.00    0.00    0.00    0.00       67      44
 1980 135    44    29    7.4      0  2.154    480    327      0    144    807    807      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   0.00   0.00      0      0  448.8   0.43   0.40    0.0   0.74    0.42    0.42    0.34    0.16    0.08    0.04    0.01    0.00    0.00    0.00       90      46
 1980 136    45    30    7.7      0  2.345    518    370      0    153    888    888      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.00      0      0  453.1   0.46   0.42    0.0   0.76    0.45    0.45    0.36    0.17    0.09    0.04    0.01    0.00    0.00    0.00      117      49
 1980 137    46    31    7.9      0  2.514    558    421      0    164    979    979      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.00      0      0  450.7   0.49   0.44    0.0   0.77    0.47    0.47    0.37    0.18    0.10    0.05    0.01    0.00    0.00    0.00      149      53
 1980 138    47    32    8.2      0  2.729    608    481      0    175   1088   1088      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.00      0      0  449.1   0.52   0.46    0.0   0.79    0.50    0.50    0.39    0.20    0.11    0.05    0.02    0.00    0.00    0.00      170      56
 1980 139    48    33    8.5      1  2.955    659    548      0    187   1208   1208      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.00      0      0  448.2   0.55   0.48    0.0   0.81    0.52    0.52    0.41    0.21    0.12    0.06    0.02    0.00    0.00    0.00      190      60
 1980 140    49    34    8.8      1  3.159    713    621      0    200   1334   1334      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.00      0      0  443.3   0.58   0.50    0.0   0.82    0.55    0.55    0.43    0.23    0.13    0.07    0.03    0.00    0.00    0.00      209      64
 1980 141    50    35    9.1      3  3.333    769    702      0    213   1471   1471      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.00      0      0  433.5   0.61   0.52    0.0   0.84    0.58    0.58    0.46    0.24    0.14    0.07    0.04    0.00    0.00    0.00      230      68
 1980 142    51    36    9.5      3  3.512    820    782      0    225   1603   1603      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.00      0      0  428.2   0.64   0.54    0.0   0.86    0.61    0.61    0.48    0.26    0.15    0.08    0.04    0.00    0.00    0.00      253      73
 1980 143    52    37    9.8      3  3.667    873    868      0    238   1741   1746      0     0.0  0.000      5      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      5  420.1   0.68   0.55    0.0   0.87    0.64    0.64    0.50    0.27    0.17    0.09    0.05    0.00    0.00    0.00      274      78
 1980 144    53    38   10.1      3  3.787    920    951      0    249   1871   1893      0     0.0  0.000     22     20  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.01      0     22  411.5   0.72   0.57    0.0   0.89    0.66    0.66    0.52    0.29    0.18    0.09    0.05    0.01    0.00    0.00      296      83
 1980 145    54    39   10.4      3  3.880    962   1029      0    259   1992   2043      0     0.0  0.000     51     34  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.02      0     51  403.2   0.75   0.58    0.0   0.91    0.68    0.68    0.53    0.30    0.18    0.10    0.05    0.01    0.00    0.00      317      88
 1980 146    55    40   10.7      3  3.950   1003   1109      0    268   2112   2203      0     0.0  0.000     91     49  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.04      0     91  393.7   0.79   0.59    0.0   0.92    0.70    0.70    0.55    0.31    0.19    0.10    0.06    0.01    0.00    0.00      337      94
 1980 147    56    41   11.0      3  3.994   1035   1179      0    276   2214   2359      0     0.0  0.000    145     64  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.06      0    145  385.7   0.83   0.60    0.0   0.94    0.72    0.72    0.56    0.32    0.20    0.11    0.06    0.01    0.00    0.00      355      99
 1980 148    57    42   11.3      5  4.021   1062   1242      0    281   2304   2515      0     0.0  0.000    210     79  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.08      0    210  378.6   0.86   0.60    0.0   0.96    0.73    0.73    0.56    0.32    0.20    0.11    0.06    0.01    0.00    0.00      372     105
 1980 149    58    43   11.6      5  4.038   1086   1301      0    286   2387   2672     22     0.0  0.000    286     94  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   0.00   0.11      0    286  371.8   0.90   0.60    0.0   0.97    0.74    0.74    0.57    0.33    0.21    0.11    0.07    0.02    0.00    0.00      389     112
 1980 150    59    44   11.9      5  4.033   1102   1348      8    288   2451   2830     67    12.4  0.003    380    109  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72   2.19   0.13      0    380  365.8   0.94   0.60    0.0   0.99    0.74    0.74    0.57    0.33    0.21    0.11    0.07    0.02    0.00    0.00      407     118
 1980 151    60    45   11.9      5  3.997   1101   1369     35    287   2470   2971    114    30.3  0.012    501    124  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69   6.91   0.17      0    501  363.0   0.98   0.60    0.0   1.01    0.74    0.74    0.57    0.33    0.21    0.11    0.07    0.02    0.00    0.00      426     124
 1980 152    61    46   11.9      5  3.956   1099   1390     78    285   2489   3127    163    48.0  0.025    637    138  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.67  12.29   0.20      0    637  359.8   1.02   0.60    0.0   1.02    0.73    0.73    0.57    0.33    0.21    0.11    0.07    0.02    0.00    0.00      446     130
 1980 153    62    47   11.9      5  3.886   1079   1380    143    280   2459   3261    163    87.6  0.044    802    154  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.63  17.81   0.25      0    802  360.1   1.06   0.60    0.0   1.04    0.72    0.72    0.56    0.32    0.21    0.11    0.07    0.02    0.00    0.00      462     136
 1980 154    63    48   11.9      5  3.822   1059   1366    206    274   2425   3383    212    96.8  0.061    958    168  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59  21.45   0.28      0    958  360.9   1.06   0.60    0.0   1.05    0.71    0.71    0.55    0.32    0.20    0.11    0.07    0.02    0.00    0.00      480     140
 1980 155    64    49   11.9      5  3.746   1040   1361    287    270   2400   3529    264   108.6  0.081   1129    180  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53  25.41   0.32      0   1129  360.3   1.06   0.60    0.0   1.07    0.70    0.70    0.54    0.31    0.20    0.11    0.07    0.02    0.00    0.00      502     146
 1980 156    65    50   11.9      5  3.657   1012   1342    388    264   2354   3670    316   123.0  0.106   1316    195  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.47  29.52   0.36      0   1316  361.4   1.06   0.60    0.0   1.07    0.68    0.68    0.53    0.31    0.20    0.10    0.06    0.02    0.00    0.00      527     152
 1980 157    66    51   11.9      5  3.565    983   1323    509    258   2306   3812    368   138.5  0.134   1506    206  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.39  33.80   0.40      0   1506  362.5   1.06   0.60    0.0   1.08    0.67    0.67    0.52    0.30    0.19    0.10    0.06    0.02    0.00    0.00      552     157
 1980 158    67    52   11.9      5  3.463    952   1303    651    251   2255   3948    420   154.9  0.165   1692    215  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.31  38.48   0.43      0   1692  363.8   1.06   0.60    0.0   1.08    0.65    0.65    0.50    0.29    0.19    0.10    0.06    0.02    0.00    0.00      579     163
 1980 159    68    53   11.9      5  3.357    920   1284    811    245   2204   4085    471   172.2  0.198   1880    220  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.22  43.11   0.46      0   1880  364.8   1.06   0.60    0.0   1.10    0.64    0.64    0.49    0.29    0.18    0.10    0.06    0.02    0.00    0.00      607     168
 1980 160    69    54   11.9      5  3.245    887   1264    989    240   2151   4219    523   189.3  0.234   2068    222  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.11  47.84   0.49      0   2068  365.9   1.06   0.60    0.0   1.11    0.63    0.63    0.48    0.28    0.18    0.10    0.06    0.02    0.00    0.00      637     174
 1980 161    70    55   11.9      7  3.141    856   1246   1192    234   2102   4356    571   208.9  0.274   2254    222  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.00  52.91   0.52      0   2254  367.0   1.06   0.60    0.0   1.11    0.61    0.61    0.47    0.27    0.18    0.09    0.06    0.02    0.00    0.00      665     179
 1980 162    71    56   11.9      7  2.323    631   1171   1384    229   1802   4205    614   225.3  0.329   2403    206  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.83  57.57   0.57      0   2403  368.3   1.06   0.60    0.0   1.11    0.60    0.60    0.46    0.27    0.17    0.09    0.06    0.02    0.00    0.00      973     184
 1980 163    72    57   11.9      7  1.719    465   1114   1545    223   1579   4133    614   251.5  0.374   2554    194  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.66  60.48   0.62      0   2554  369.6   1.06   0.60    0.0   1.11    0.59    0.59    0.45    0.26    0.17    0.09    0.06    0.02    0.00    0.00     1178     189
 1980 164    73    58   11.9      7  1.275    344   1071   1671    219   1414   4085    614   272.0  0.409   2671    185  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.51  62.55   0.65      0   2671  370.9   1.06   0.60    0.0   1.11    0.58    0.58    0.44    0.26    0.16    0.09    0.05    0.02    0.00    0.00     1329     193
 1980 165    74    59   11.9      7  0.946    254   1038   1767    214   1292   4051    614   287.7  0.436   2759    185  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.39  64.04   0.68      0   2759  372.1   1.06   0.60    0.0   1.11    0.56    0.56    0.44    0.25    0.16    0.09    0.05    0.01    0.00    0.00     1441     197
 1980 166    75    60   11.9      7  0.703    188   1012   1844    209   1200   4029    614   300.3  0.458   2828    179  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.26  65.21   0.70      0   2828  373.3   1.06   0.60    0.0   1.11    0.55    0.55    0.43    0.25    0.16    0.08    0.05    0.01    0.00    0.00     1524     202
 1980 167    76    61   11.9      7  0.523    140    992   1901    205   1132   4010    614   309.5  0.474   2878    176  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.15  66.05   0.72      0   2878  374.2   1.06   0.60    0.0   1.11    0.54    0.54    0.42    0.24    0.15    0.08    0.05    0.01    0.00    0.00     1585     206
 1980 168    77    62   11.9      7  0.389    104    977   1942    200   1080   3992    614   316.1  0.486   2912    175  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.04  66.68   0.73      0   2912  375.2   1.06   0.60    0.0   1.11    0.53    0.53    0.41    0.24    0.15    0.08    0.05    0.01    0.00    0.00     1630     210
 1980 169    78    63   11.9      7  0.290     77    964   1968    196   1041   3973    614   320.4  0.495   2932    175  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.97  67.11   0.74      0   2932  376.4   1.06   0.60    0.0   1.11    0.52    0.52    0.40    0.23    0.15    0.08    0.05    0.01    0.00    0.00     1664     215
 1980 170    79    64   11.9      8  0.217     57    954   1982    192   1011   3954    614   322.8  0.501   2943    175  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.94  67.35   0.74      0   2943  377.5   1.06   0.60    0.0   1.11    0.51    0.51    0.39    0.23    0.15    0.08    0.05    0.01    0.00    0.00     1689     219

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 11, 2017; 16:24:56
                                                                                
*RUN   2        : SIM                       CRGRO046 9\000009    1              
 MODEL          : CRGRO046 - Dry bean                                           
 EXPERIMENT     : 9\000009 BN PALMIRA_ANALISIS SENSIBILIDAD                     
 DATA PATH      : D:\B\0\00000                                                  
 TREATMENT  1   : SIM                       CRGRO046                            
  
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                    0-5    5-15   15-25   25-35   35-50   50-65   65-80   80-99  99-122 122-209
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D    SNW0C   SNW1C
 1981 106    15     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 107    16     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 108    17     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 109    18     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 110    19     4    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 1981 111    20     5    0.2      0  0.079     31     13      0     43     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  256.6   0.04   0.03    0.0   0.27    0.15    0.15    0.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 1981 112    21     6    0.5      0  0.082     31     14      0     51     45     45      0     0.0  0.000      0      0  0.000  0.000  0.653  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  261.6   0.05   0.03    0.0   0.29    0.18    0.18    0.18    0.01    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 1981 113    22     7    0.8      0  0.084     32     15      0     59     46     46      0     0.0  0.000      0      0  0.000  0.000  0.742  0.000  0.000  0.000  0.000    3.73   0.00   0.00      0      0  265.1   0.06   0.04    0.0   0.31    0.21    0.21    0.20    0.02    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 1981 114    23     8    1.1      0  0.087     32     16      0     67     48     48      0     0.0  0.000      0      0  0.000  0.000  0.576  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  270.8   0.07   0.04    0.0   0.33    0.24    0.24    0.22    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 1981 115    24     9    1.3      0  0.091     33     18      0     74     51     51      0     0.0  0.000      0      0  0.000  0.000  0.498  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  276.8   0.08   0.05    0.0   0.36    0.26    0.26    0.23    0.04    0.00    0.00    0.00    0.00    0.00    0.00        1       6
 1981 116    25    10    1.7      0  0.096     34     21      0     80     54     54      0     0.0  0.000      0      0  0.000  0.000  0.437  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  285.0   0.09   0.06    0.0   0.38    0.28    0.28    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        1       7
 1981 117    26    11    1.9      0  0.107     35     23      0     84     59     59      0     0.0  0.000      0      0  0.000  0.000  0.290  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  303.6   0.10   0.07    0.0   0.40    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2       9
 1981 118    27    12    2.2      0  0.129     41     26      0     84     67     67      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  314.7   0.11   0.07    0.0   0.42    0.29    0.29    0.25    0.06    0.00    0.00    0.00    0.00    0.00    0.00        2      10
 1981 119    28    13    2.5      0  0.157     47     31      0     85     78     78      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.58   0.00   0.00      0      0  332.8   0.12   0.08    0.0   0.44    0.30    0.30    0.25    0.07    0.01    0.00    0.00    0.00    0.00    0.00        2      12
